date,close
2013-11-04,28.2900
2013-11-01,28.3100
2013-10-31,28.0300
2013-10-30,28.0800
2013-10-29,28.3300
2013-10-28,28.0345
2013-10-25,28.4100
2013-10-24,29.6900
2013-10-23,29.6300
2013-10-22,29.1200
2013-10-18,29.0100
2013-10-17,28.7700
2013-10-16,28.0300
2013-10-15,27.8500
2013-10-14,27.6300
2013-10-11,27.3600
2013-10-10,27.2900
2013-10-09,26.2300
2013-10-08,26.5000
2013-10-07,27.2000
2013-10-04,27.6500
2013-10-03,27.7600
2013-10-02,28.2600
2013-10-01,27.8800
2013-09-30,27.4400
2013-09-27,27.3200
2013-09-26,27.3800
2013-09-25,27.4800
2013-09-24,26.7000
2013-09-23,26.3700
2013-09-20,26.4000
2013-09-19,26.2800
2013-09-18,26.4100
2013-09-17,26.3400
2013-09-16,25.9400
2013-09-13,25.0500
2013-09-12,24.9500
2013-09-11,24.8900
2013-09-10,25.3200
2013-09-09,24.1800
2013-09-06,23.5900
2013-09-05,23.5700
2013-09-04,22.8300
2013-09-03,23.0200
2013-08-30,22.2800
2013-08-29,22.5500
2013-08-28,22.2500
2013-08-27,23.4100
2013-08-26,24.8500
2013-08-23,24.7400
2013-08-22,24.4200
2013-08-21,24.1300
2013-08-20,24.1100
2013-08-19,24.1100
2013-08-16,24.2100
2013-08-15,23.9900
2013-08-14,24.7000
2013-08-13,24.8900
2013-08-12,24.2300
2013-08-09,25.1000
2013-08-08,25.3200
2013-08-07,24.6400
2013-08-06,24.8600
2013-08-05,25.0500
2013-08-02,24.3400
2013-08-01,22.7000
2013-07-31,22.2200
2013-07-30,22.2200
2013-07-29,22.4800
2013-07-26,22.4510
2013-07-25,22.4800
2013-07-24,22.2700
2013-07-23,22.1000
2013-07-22,22.0800
2013-07-19,22.1400
2013-07-18,21.6800
2013-07-17,20.9000
2013-07-16,20.8000
2013-07-15,20.7000
2013-07-12,20.5300
2013-07-11,20.7300
2013-07-10,20.4400
2013-07-09,20.6300
2013-07-08,20.5600
2013-07-05,20.3600
2013-07-03,20.3700
2013-07-02,20.6800
2013-07-01,20.6900
2013-06-28,20.2900
2013-06-27,20.2500
2013-06-26,19.7500
2013-06-25,20.0700
2013-06-24,19.8800
2013-06-21,20.3150
2013-06-20,20.2800
2013-06-19,20.2500
2013-06-18,20.9400
2013-06-17,20.6500
2013-06-14,20.7000
2013-06-13,20.6000
2013-06-12,19.8300
2013-06-11,19.9570
2013-06-10,20.8400
2013-06-07,21.0000
2013-06-06,20.9600
2013-06-05,20.9700
2013-06-04,21.2300
2013-06-03,21.2200
2013-05-31,21.2300
2013-05-30,21.4380
2013-05-29,20.8400
2013-05-28,21.4000
2013-05-24,20.7300
2013-05-23,20.9300
2013-05-22,21.2000
2013-05-21,21.0600
2013-05-20,21.4900
2013-05-17,21.1200
2013-05-16,21.1500
2013-05-15,20.4400
2013-05-14,20.5200
2013-05-13,20.6300
2013-05-10,21.1400
2013-05-09,21.4800
2013-05-08,21.7900
2013-05-07,21.7400
2013-05-06,21.7000
2013-05-03,21.6210
2013-05-02,21.2700
2013-05-01,21.4700
2013-04-30,21.0500
2013-04-29,21.3000
2013-04-26,21.4300
2013-04-25,21.2000
2013-04-24,21.0900
2013-04-23,20.4200
2013-04-22,19.6000
2013-04-19,19.1100
2013-04-18,18.6900
2013-04-17,19.0500
2013-04-16,19.2715
2013-04-15,19.0200
2013-04-12,18.7050
2013-04-11,19.2500
2013-04-10,19.2200
2013-04-09,18.1400
2013-04-08,17.8000
2013-04-05,18.0500
2013-04-04,19.1900
2013-04-03,19.1500
2013-04-02,19.5490
2013-04-01,19.2200
2013-03-28,19.3200
2013-03-27,18.8400
2013-03-26,19.4500
2013-03-25,19.5400
2013-03-22,19.7200
2013-03-21,19.4100
2013-03-20,19.7410
2013-03-19,20.1200
2013-03-18,20.2400
2013-03-15,20.3600
2013-03-14,19.7500
2013-03-13,19.2900
2013-03-12,19.1400
2013-03-11,18.3600
2013-03-08,18.4000
2013-03-07,18.0800
2013-03-06,18.1400
2013-03-05,18.5700
2013-03-04,18.0300
2013-03-01,17.8700
2013-02-28,18.2000
2013-02-27,16.8300
2013-02-26,16.7400
2013-02-25,16.5900
2013-02-22,17.3000
2013-02-21,17.2900
2013-02-20,17.3600
2013-02-19,17.7300
2013-02-15,17.5200
2013-02-14,17.5700
2013-02-13,17.3500
2013-02-12,17.3500
2013-02-11,16.8400
2013-02-08,17.2800
2013-02-07,16.6000
2013-02-06,16.9500
2013-02-05,16.7900
2013-02-04,16.5600
2013-02-01,16.7100
2013-01-31,16.8500
2013-01-30,17.0400
2013-01-29,17.3600
2013-01-28,17.2000
2013-01-25,17.7000
2013-01-24,17.2800
2013-01-23,16.5700
2013-01-22,16.7400
2013-01-18,16.4200
2013-01-17,17.0240
2013-01-16,16.2700
2013-01-15,16.6800
2013-01-14,16.8000
2013-01-11,16.9090
2013-01-10,15.8700
2013-01-09,15.6600
2013-01-08,15.3500
2013-01-07,15.4500
2013-01-04,15.7500
2013-01-03,15.5400
2013-01-02,15.5800
2012-12-31,15.4500
2012-12-28,14.8300
2012-12-27,15.1000
2012-12-26,15.0100
2012-12-24,15.2000
2012-12-21,15.0900
2012-12-20,15.2000
2012-12-19,15.2600
2012-12-18,14.7500
2012-12-17,14.5400
2012-12-14,13.9910
2012-12-13,13.8900
2012-12-12,14.0800
2012-12-11,13.7200
2012-12-10,13.5900
2012-12-07,13.7000
2012-12-06,14.1500
2012-12-05,13.9900
2012-12-04,13.7700
2012-12-03,13.8900
2012-11-30,13.6000
2012-11-29,13.4410
2012-11-28,13.5200
2012-11-27,13.5000
2012-11-26,13.5900
2012-11-23,13.5600
2012-11-21,13.2300
2012-11-20,13.4000
2012-11-19,12.9800
2012-11-16,12.5900
2012-11-15,12.7450
2012-11-14,13.3100
2012-11-13,13.4500
2012-11-12,13.4940
2012-11-09,13.4940
2012-11-08,13.4800
2012-11-07,13.7000
2012-11-06,14.0900
2012-11-05,13.7000
2012-11-02,12.9800
2012-11-01,12.9800
2012-10-31,12.7300
2012-10-26,12.8000
2012-10-25,12.9590
2012-10-24,12.5100
2012-10-23,12.3200
2012-10-22,12.7220
2012-10-19,12.9400
2012-10-18,13.0300
2012-10-17,12.6500
2012-10-16,12.4400
2012-10-15,12.7700
2012-10-12,12.9500
2012-10-11,12.9000
2012-10-10,12.7700
2012-10-09,12.9400
2012-10-08,13.1560
2012-10-05,13.2400
2012-10-04,13.1400
2012-10-03,13.1300
2012-10-02,12.6910
2012-10-01,12.1300
2012-09-28,11.8700
2012-09-27,12.3700
2012-09-26,12.2700
2012-09-25,12.5500
2012-09-24,12.6400
2012-09-21,12.7500
2012-09-20,12.7300
2012-09-19,12.4500
2012-09-18,12.4840
2012-09-17,12.5000
2012-09-14,12.9000
2012-09-13,12.6000
2012-09-12,12.4200
2012-09-11,12.4200
2012-09-10,11.9000
2012-09-07,11.6500
2012-09-06,11.4000
2012-09-05,11.0500
2012-09-04,11.1200
2012-08-31,11.2600
2012-08-30,11.2700
2012-08-29,11.2300
2012-08-28,11.3800
2012-08-27,11.1200
2012-08-24,11.0400
2012-08-23,11.4200
2012-08-22,11.6500
2012-08-21,11.6700
2012-08-20,11.6700
2012-08-17,11.6700
2012-08-16,11.5400
2012-08-15,11.5900
2012-08-14,11.5320
2012-08-13,11.6120
2012-08-10,11.6300
2012-08-09,11.9300
2012-08-08,11.9300
2012-08-07,12.1500
2012-08-06,11.7700
2012-08-03,11.6700
2012-08-02,12.0900
2012-08-01,12.5500
2012-07-31,12.4000
2012-07-30,12.5625
2012-07-27,12.2000
2012-07-26,11.7200
2012-07-25,11.2600
2012-07-24,11.0200
2012-07-23,11.3400
2012-07-20,12.0800
2012-07-19,12.3500
2012-07-18,12.1300
2012-07-17,12.0500
2012-07-16,12.3600
2012-07-13,12.0500
2012-07-12,11.7510
2012-07-11,12.1710
2012-07-10,12.2800
2012-07-09,12.3500
2012-07-06,12.2200
2012-07-05,12.3200
2012-07-03,12.3200
2012-07-02,12.3200
2012-06-29,12.4600
2012-06-28,11.7800
2012-06-27,12.1100
2012-06-26,12.0700
2012-06-25,11.9700
2012-06-22,12.1100
2012-06-21,12.1600
2012-06-20,12.3000
2012-06-19,12.1900
2012-06-18,11.7100
2012-06-15,11.3100
2012-06-14,11.0600
2012-06-13,11.0100
2012-06-12,11.0100
2012-06-11,11.2600
2012-06-08,11.0100
2012-06-07,11.3700
2012-06-06,10.7500
2012-06-05,10.7500
2012-06-04,10.7500
2012-06-01,10.8000
2012-05-31,10.7800
2012-05-30,10.7500
2012-05-29,11.2300
2012-05-25,10.9200
2012-05-24,11.1500
2012-05-23,11.0400
2012-05-22,11.4500
2012-05-21,11.5300
2012-05-18,11.1300
2012-05-17,11.3100
2012-05-16,12.0500
2012-05-15,12.0400
2012-05-14,12.7500
2012-05-11,13.0900
2012-05-10,13.1000
2012-05-09,13.3000
2012-05-08,13.6300
2012-05-07,14.2200
2012-05-04,14.2500
2012-05-03,14.2500
2012-05-02,14.4100
2012-05-01,14.2100
2012-04-30,14.2100
2012-04-27,14.3900
2012-04-26,14.2500
2012-04-25,14.2500
2012-04-24,13.5400
2012-04-23,13.1100
2012-04-20,13.8200
2012-04-19,13.4300
2012-04-18,13.6520
2012-04-17,13.8300
2012-04-16,13.9200
2012-04-13,13.9200
2012-04-12,14.1900
2012-04-11,13.9000
2012-04-10,14.0700
2012-04-09,14.0700
2012-04-05,14.0700
2012-04-04,14.1100
2012-04-03,14.4200
2012-04-02,14.1700
2012-03-30,14.1700
2012-03-29,14.1500
2012-03-28,13.9500
2012-03-27,14.2500
2012-03-26,14.5200
2012-03-23,14.2500
2012-03-22,14.1300
2012-03-21,14.1200
2012-03-20,14.1200
2012-03-19,13.9900
2012-03-16,13.7600
2012-03-15,13.6700
2012-03-14,13.4200
2012-03-13,13.3600
2012-03-12,12.6800
2012-03-09,12.6900
2012-03-08,12.9500
2012-03-07,12.7700
2012-03-06,13.0400
2012-03-05,13.0400
2012-03-02,13.1700
2012-03-01,12.9200
2012-02-29,12.9800
2012-02-28,12.9600
2012-02-27,12.6100
2012-02-24,12.6600
2012-02-23,12.8300
2012-02-22,12.9300
2012-02-21,13.2800
2012-02-17,13.5600
2012-02-16,13.2600
2012-02-15,13.4300
2012-02-14,13.4600
2012-02-13,13.7500
2012-02-10,13.9400
2012-02-09,14.2600
2012-02-08,14.2900
2012-02-07,14.8400
2012-02-06,14.6200
2012-02-03,14.8400
2012-02-02,14.3900
2012-02-01,14.3900
2012-01-31,14.0700
2012-01-30,13.8300
2012-01-27,13.8800
2012-01-26,14.1500
2012-01-25,13.3900
2012-01-24,13.0700
2012-01-23,13.1000
2012-01-20,13.1000
2012-01-19,12.6100
2012-01-18,11.9400
2012-01-17,12.0200
2012-01-13,12.0200
2012-01-12,11.8000
2012-01-11,11.7000
2012-01-10,11.2600
2012-01-09,11.3100
2012-01-06,11.3500
2012-01-05,11.3600
2012-01-04,11.6500
2012-01-03,11.8800
2011-12-30,11.3800
2011-12-29,11.4100
2011-12-28,11.3500
2011-12-27,11.7800
2011-12-23,11.4500
2011-12-22,11.6700
2011-12-21,11.1300
2011-12-20,11.2900
2011-12-19,10.8100
2011-12-16,10.9700
2011-12-15,11.1800
2011-12-14,11.0000
2011-12-13,11.1700
2011-12-12,11.5400
2011-12-09,11.8800
2011-12-08,11.8500
2011-12-07,11.9400
2011-12-06,12.1400
2011-12-05,12.1800
2011-12-02,11.8400
2011-12-01,11.8300
2011-11-30,11.7000
2011-11-29,11.2400
2011-11-28,11.1100
2011-11-25,10.7300
2011-11-23,10.3000
2011-11-22,10.3200
2011-11-21,10.8300
2011-11-18,11.2100
2011-11-17,10.9600
2011-11-16,11.2000
2011-11-15,11.5400
2011-11-14,11.6200
2011-11-11,12.0000
2011-11-10,11.2900
2011-11-09,11.1100
2011-11-08,12.9700
2011-11-07,12.9700
2011-11-04,12.9700
2011-11-03,13.2000
2011-11-02,12.8800
2011-11-01,12.3900
2011-10-31,13.5400
2011-10-28,13.8900
2011-10-27,14.4000
2011-10-26,13.1800
2011-10-25,13.1100
2011-10-24,13.0600
2011-10-21,12.9500
2011-10-20,12.5400
2011-10-19,13.0500
2011-10-18,13.2000
2011-10-17,12.8100
2011-10-14,13.0500
2011-10-13,13.2400
2011-10-12,13.0300
2011-10-11,12.7600
2011-10-10,12.7800
2011-10-07,12.4800
2011-10-06,12.1500
2011-10-05,12.2700
2011-10-04,11.7800
2011-10-03,11.7500
2011-09-30,11.7200
2011-09-29,12.2600
2011-09-28,12.0300
2011-09-27,12.2500
2011-09-26,11.5500
2011-09-23,11.0000
2011-09-22,11.0000
2011-09-21,11.4600
2011-09-20,11.7000
2011-09-19,12.4300
2011-09-16,12.6100
2011-09-15,12.6100
2011-09-14,12.1000
2011-09-13,11.6800
2011-09-12,11.8000
2011-09-09,12.1000
2011-09-08,12.7300
2011-09-07,13.0700
2011-09-06,12.6000
2011-09-02,13.3700
2011-09-01,14.0200
2011-08-31,14.2700
2011-08-30,14.0700
2011-08-29,13.7700
2011-08-26,13.6600
2011-08-25,13.6600
2011-08-24,13.9300
2011-08-23,13.9300
2011-08-22,13.9700
2011-08-19,14.0500
2011-08-18,14.9300
2011-08-17,15.7200
2011-08-16,15.3200
2011-08-15,15.5400
2011-08-12,15.3600
2011-08-11,15.2000
2011-08-10,14.4900
2011-08-09,14.1800
2011-08-08,15.1600
2011-08-05,16.9000
2011-08-04,15.6300
2011-08-03,17.3500
2011-08-02,17.8700
2011-08-01,18.7500
2011-07-29,19.7900
2011-07-28,18.8000
2011-07-27,19.0600
2011-07-26,19.5900
2011-07-25,19.4900
2011-07-22,19.7000
2011-07-21,19.3400
2011-07-20,18.6000
2011-07-19,18.2700
2011-07-18,17.9600
2011-07-15,18.2700
2011-07-14,18.6900
2011-07-13,18.7500
2011-07-12,18.5800
2011-07-11,18.9300
2011-07-08,19.7300
2011-07-07,19.8400
2011-07-06,20.2000
2011-07-05,20.9500
2011-07-01,20.7400
2011-06-30,20.2700
2011-06-29,20.0600
2011-06-28,20.1800
2011-06-27,19.8000
2011-06-24,19.6500
2011-06-23,19.6500
2011-06-22,19.3400
2011-06-21,19.6500
2011-06-20,19.0800
2011-06-17,18.7500
2011-06-16,18.7500
2011-06-15,18.7500
2011-06-14,19.0100
2011-06-13,18.1600
2011-06-10,17.9400
2011-06-09,18.2600
2011-06-08,18.5600
2011-06-07,18.7600
2011-06-06,18.7600
2011-06-03,19.5500
2011-06-02,19.1600
2011-06-01,19.2700
2011-05-31,19.5300
2011-05-27,19.4700
2011-05-26,19.2800
2011-05-25,19.0200
2011-05-24,19.0800
2011-05-23,19.0800
2011-05-20,20.1300
2011-05-19,20.2600
2011-05-18,19.7800
2011-05-17,19.6300
2011-05-16,19.5200
2011-05-13,19.5200
2011-05-12,20.1500
2011-05-11,20.0800
2011-05-10,20.1900
2011-05-09,20.4500
2011-05-06,20.9600
2011-05-05,20.0100
2011-05-04,19.7300
2011-05-03,19.7400
2011-05-02,20.3500
2011-04-29,19.7600
2011-04-28,19.9400
2011-04-27,19.9200
2011-04-26,19.0000
2011-04-25,18.2500
2011-04-21,18.1300
2011-04-20,18.2100
2011-04-19,17.5300
2011-04-18,17.5300
2011-04-15,18.2900
2011-04-14,18.3500
2011-04-13,18.3200
2011-04-12,18.2200
2011-04-11,17.5500
2011-04-08,17.6600
2011-04-07,18.1200
2011-04-06,18.3000
2011-04-05,17.9100
2011-04-04,18.0200
2011-04-01,18.1300
2011-03-31,18.2500
2011-03-30,18.5800
2011-03-29,18.4000
2011-03-28,18.2400
2011-03-25,18.2300
2011-03-24,18.0000
2011-03-23,17.3600
2011-03-22,18.1500
2011-03-21,17.9900
2011-03-18,17.5700
2011-03-17,17.4200
2011-03-16,16.7500
2011-03-15,18.1000
2011-03-14,18.5200
2011-03-11,18.5600
2011-03-10,18.5500
2011-03-09,19.1500
2011-03-08,18.5000
2011-03-07,18.6500
2011-03-04,18.3000
2011-03-03,18.6000
2011-03-02,18.2000
2011-03-01,18.5200
2011-02-28,17.9000
2011-02-25,17.8000
2011-02-24,17.7500
2011-02-23,18.6000
2011-02-22,19.6600
2011-02-18,19.6000
2011-02-17,20.0500
2011-02-16,21.0000
2011-02-15,19.6000
2011-02-14,19.4500
2011-02-11,19.5000
2011-02-10,20.7500
2011-02-09,20.6400
2011-02-08,21.0000
2011-02-07,21.3500
2011-02-04,20.6000
2011-02-03,21.7000
2011-02-02,20.5000
2011-02-01,20.7500
2011-01-31,20.3500
2011-01-28,20.3000
2011-01-27,21.5500
2011-01-26,21.9500
